dataset,split,num_experts,points_per_split,nlpd_single_gp,nlpd_experts,nlpd_gpoe,nlpd_phs,nlpd_bhs
airfoil,1,6,10,2.4502608238909924,2.491564060995375,2.2353530380109654,2.2272942,2.268036
airfoil,6,4,10,2.452259238933197,2.211550149372276,2.014775602302521,1.9721403,2.1049476
airfoil,7,4,5,2.5117733385571266,2.311148047587179,2.0918893944319743,2.0273154,2.130817
airfoil,6,6,5,2.452259238933197,2.3782523293962075,2.1095558242005947,2.1494677,2.2240615
airfoil,7,6,2,2.5117733385571266,2.4704595671854466,2.166683679129038,2.1708412,2.254852
airfoil,8,2,2,2.4636232093635235,2.3528991429776664,2.1787321731443914,2.1172748,2.138199
airfoil,8,2,5,2.4636232093635235,2.3528991429776664,2.1787321731443914,2.1436014,2.1360059
airfoil,8,2,10,2.4636232093635235,2.3528991429776664,2.1787321731443914,2.1435955,2.136805
airfoil,8,4,2,2.4636232093635235,2.5193135019249002,2.2298149702180887,2.2260282,2.231598
airfoil,8,4,5,2.4636232093635235,2.5193135019249002,2.2298149702180887,2.2293348,2.2308612
airfoil,8,6,2,2.4636232093635235,2.5988927346055615,2.3004235734818304,2.3224456,2.3414996
airfoil,7,4,10,2.5117733385571266,2.311148047587179,2.0918893944319743,2.0601835,2.1320903
airfoil,3,6,10,2.4634767841829714,2.61350350875639,2.4068646319406604,2.3101718,2.3140426
airfoil,7,6,5,2.5117733385571266,2.4704595671854466,2.166683679129038,2.162335,2.250189
airfoil,9,2,2,2.4461128178993206,2.0566922548757933,1.9510676705839243,1.9061377,1.9457605
airfoil,9,2,5,2.4461128178993206,2.0566922548757933,1.9510676705839243,1.9018152,1.9495498
airfoil,9,2,10,2.4461128178993206,2.0566922548757933,1.9510676705839243,1.897298,1.9454749
airfoil,9,4,2,2.4461128178993206,2.3037016681468496,2.078676544469119,2.0605147,2.0798779
airfoil,9,4,5,2.4461128178993206,2.3037016681468496,2.078676544469119,2.0607126,2.0853221
airfoil,8,6,5,2.4636232093635235,2.5988927346055615,2.3004235734818304,2.3089929,2.3454652
airfoil,2,6,10,2.389573047976272,2.2952482144201665,2.097196185536436,1.9631127,2.166873
airfoil,8,4,10,2.4636232093635235,2.5193135019249002,2.2298149702180887,2.2369368,2.2317007
airfoil,4,6,10,2.5492729868750006,2.8608145070260225,2.5134544677888804,2.454811,2.4249923
airfoil,9,6,2,2.4461128178993206,2.428579547913921,2.1546794589155263,2.1418893,2.2564402
airfoil,5,6,10,2.4624506589245834,2.4443754581761117,2.135461991391353,2.1428556,2.2705655
airfoil,9,6,5,2.4461128178993206,2.428579547913921,2.1546794589155263,2.1466095,2.2431397
airfoil,9,4,10,2.4461128178993206,2.3037016681468496,2.078676544469119,2.0235958,2.0748763
airfoil,6,6,10,2.452259238933197,2.3782523293962075,2.1095558242005947,2.1019344,2.2173388
airfoil,7,6,10,2.5117733385571266,2.4704595671854466,2.166683679129038,2.1284537,2.2463949
airfoil,9,6,10,2.4461128178993206,2.428579547913921,2.1546794589155263,2.1403847,2.2397354
airfoil,8,6,10,2.4636232093635235,2.5988927346055615,2.3004235734818304,2.30871,2.345589
